,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtQual,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,WoodDeckSF,SalePrice,HouseAge,TotalBath,TotalPorchSF,2FlrBld,BsmtAvailable,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageFinish_NA,GarageFinish_RFn,GarageFinish_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NA,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NA,BsmtFinType1_Rec,BsmtFinType1_Unf,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y
648,4.0943445622221,9084,4,0.0,3,3,755,3,7.31986492980897,4,1,3,7,1,4,1,120,11.589886506106357,59,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
649,4.248495242049359,8750,7,0.0,4,4,880,5,7.447751280047908,2,1,4,7,1,3,2,0,12.160028707028767,13,2.5,120,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
650,4.0943445622221,10320,6,0.0,3,3,756,5,7.292337176173877,3,1,3,7,0,0,1,57,11.813030057420567,13,1.0,239,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
651,4.51085950651685,10437,8,660.0,4,4,2109,5,7.655864017616056,2,1,4,7,1,3,3,236,12.765688433465597,13,3.5,46,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
652,3.044522437723423,1680,6,381.0,3,3,525,3,6.9957661563048505,3,1,3,6,0,0,1,0,11.385092093460344,39,1.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
653,4.276666119016055,10007,5,54.0,4,3,1053,5,6.959398512133975,3,1,4,5,0,0,1,0,11.887931365593685,2,2.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
654,4.0943445622221,7200,7,0.0,3,4,776,3,7.31455283232408,3,1,3,6,1,4,1,0,11.911701584927597,8,1.5,112,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
655,4.356708826689592,17503,6,0.0,3,3,912,3,7.284820912568604,3,1,3,6,1,4,1,192,11.487607656985938,60,1.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
656,4.31748811353631,9937,5,0.0,3,3,1486,5,7.303843225277705,3,1,3,7,0,0,2,0,12.025749091398891,10,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
657,4.248292163618577,12384,7,233.0,3,4,793,3,7.5678626054638825,3,1,3,7,1,3,2,0,12.195517131590657,31,2.5,365,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
658,3.9512437185814275,46589,8,528.0,4,4,1629,5,7.803026643632217,4,1,4,8,1,3,3,517,12.904207367601158,4,3.5,76,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
659,4.787491742782046,13560,6,216.0,3,2,1392,4,7.238496840894365,2,1,3,5,2,3,2,0,11.608235644774552,41,2.0,240,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
660,4.499809670330265,10012,4,0.0,3,4,1138,3,7.074116816197362,3,1,3,6,0,0,2,0,11.831379196088763,36,3.0,180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
661,3.8918202981106265,20896,8,0.0,4,5,2077,5,7.64826303090192,1,1,5,8,1,5,3,192,12.955127458028414,0,2.5,267,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
662,4.663439094112067,11194,8,40.0,4,4,1406,5,7.568379267836522,3,1,4,7,1,3,2,188,12.348006141418841,6,2.5,124,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
663,4.248292163618577,18450,6,113.0,3,4,1021,3,7.77485576666552,3,1,3,7,1,1,2,0,11.76756768334381,28,2.5,265,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
664,4.174387269895637,8125,6,258.0,3,4,1408,5,7.425953657077541,3,1,4,7,1,2,2,224,12.173032791451973,10,3.0,42,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
665,4.248292163618577,14175,5,0.0,3,3,1188,4,7.270312886079025,3,1,3,6,1,3,2,304,12.031719258385396,19,2.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
666,4.382026634673881,11600,4,0.0,3,2,700,5,7.07326971745971,2,1,2,5,1,4,1,0,11.831379196088763,56,1.0,67,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
667,4.1588830833596715,8633,6,0.0,4,4,738,5,7.297091005160418,3,1,4,7,0,0,2,100,12.063932878369052,4,3.5,35,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
668,3.9889840465642745,6629,6,0.0,3,3,672,3,7.221835825288449,3,1,3,6,0,0,1,147,11.54829260880752,59,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,4.248292163618577,11250,6,0.0,4,4,1208,3,7.0967213784947605,3,1,3,6,1,3,2,198,12.013700752882718,29,2.5,42,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
670,4.700480365792417,14442,6,106.0,3,3,1477,5,7.516977224604321,3,1,4,7,2,3,2,0,12.458774999085929,3,3.0,287,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
671,4.382026634673881,9200,6,0.0,3,3,1136,3,7.035268599281097,3,1,3,5,1,4,1,426,11.84939770159144,43,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
672,3.1780538303479458,2289,6,0.0,3,3,855,3,7.273092595999522,3,1,3,7,1,3,2,28,11.908340237224891,31,2.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
673,4.0943445622221,9600,4,0.0,3,3,1095,2,7.480992162869525,4,2,3,8,0,0,3,0,11.37366339763672,56,3.0,90,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
674,3.9512437185814275,9022,5,0.0,4,3,768,5,6.674561391814426,2,1,4,5,0,0,1,316,11.603679828238693,3,1.0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
675,4.382026634673881,11844,8,464.0,4,5,2046,5,7.6236419465115715,3,1,4,7,1,4,3,322,12.827992316801751,1,2.5,82,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
676,4.248292163618577,9945,5,57.0,3,3,988,3,6.895682697747868,3,1,3,5,0,0,2,0,11.763684183317412,46,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
677,3.912023005428146,8012,6,0.0,3,4,923,3,6.827629234502852,2,1,3,5,1,3,1,80,11.870599909242044,30,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
678,4.007333185232471,4500,5,0.0,3,3,793,5,7.326465613840322,3,1,3,6,0,0,1,0,11.979385322467598,9,1.0,56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
679,4.248292163618577,2887,6,0.0,3,4,1291,5,7.1631723908466425,2,1,4,6,1,4,2,307,12.061046873479915,11,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
680,4.499809670330265,11248,9,215.0,4,4,1626,5,7.419380582918692,3,1,4,7,1,3,3,257,12.560244459250788,5,3.0,45,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
681,4.060443010546419,16770,7,30.0,4,4,1195,4,7.516977224604321,4,1,3,7,0,0,2,0,12.30591798049989,12,2.5,81,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
682,4.248292163618577,5062,7,0.0,4,4,1190,4,7.644919344958857,3,1,4,6,1,3,2,219,12.24288661865289,23,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
683,4.430816798843313,10207,7,0.0,4,4,874,5,7.473637108496206,3,1,4,7,0,0,2,144,12.336552511980964,0,3.0,105,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
684,4.248292163618577,5105,7,0.0,4,4,551,5,7.004881989712859,2,1,4,4,0,0,2,0,11.910358401381128,3,2.5,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
685,4.0943445622221,8089,8,0.0,4,4,1419,5,7.257707677160043,2,1,4,7,1,4,2,140,12.8790171187726,0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
686,4.110873864173311,7577,6,256.0,4,4,1362,5,7.216709486709457,2,1,4,6,1,4,2,192,12.17921519136029,1,2.0,28,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
687,4.248292163618577,4426,6,147.0,4,4,848,5,6.742880635791903,1,1,4,3,1,3,2,149,11.856515169360305,4,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
688,4.6443908991413725,21535,10,1170.0,5,5,2444,5,8.370084326378025,4,1,5,10,2,5,3,382,13.534473028231162,12,4.0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
689,3.7376696182833684,26178,7,293.0,4,4,1210,5,7.831617276352611,4,1,4,9,2,4,2,320,12.721885810807203,16,3.5,27,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
690,4.0943445622221,5400,5,0.0,3,3,1073,5,6.9782137426306985,2,1,3,4,0,0,1,0,11.594321103174222,38,1.0,112,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
691,3.9318256327243257,6120,5,0.0,3,3,927,3,7.338888133838879,3,1,3,5,0,0,2,112,11.86005499606543,59,1.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
692,3.9889840465642745,13811,6,72.0,3,4,1112,4,7.036148493750536,2,1,4,5,1,3,2,125,12.078239274020289,19,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
693,3.912023005428146,6000,5,0.0,3,3,616,4,6.423246963533519,2,1,3,4,0,0,1,0,11.396391648714276,56,1.0,129,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
694,4.04305126783455,6420,5,0.0,3,5,980,2,7.045776576879511,2,1,3,6,0,0,1,0,11.72399643505017,54,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
695,4.174387269895637,8450,5,0.0,3,3,894,5,6.795705775173514,3,1,3,5,1,4,1,416,11.83862560460953,1,2.0,144,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
696,4.07753744390572,4282,7,0.0,4,4,1391,5,7.237778191923443,2,1,4,5,0,0,2,156,12.185869938212655,4,2.0,158,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
697,4.442651256490317,14331,8,630.0,4,5,1800,5,7.495541943884256,3,1,4,7,1,4,3,270,12.652359748158593,4,3.0,78,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
698,4.382026634673881,9600,7,168.0,3,3,1164,3,7.059617628291383,3,1,3,6,0,0,2,0,11.84939770159144,37,1.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
699,4.406719247264253,12438,8,466.0,5,5,1234,5,7.853993087224244,4,1,5,10,1,4,3,324,12.799175708864519,0,2.5,100,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
700,4.330733340286331,7630,5,0.0,3,4,360,4,7.502186486602924,4,2,4,8,1,1,2,344,11.84939770159144,14,2.0,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
701,4.248495242049359,8400,7,109.0,4,4,1473,5,7.302496423727326,3,1,4,7,0,0,2,0,12.269047444691562,5,3.0,179,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
702,4.248495242049359,5600,4,0.0,2,0,0,2,6.9957661563048505,3,2,2,7,0,0,0,0,10.915088464214607,60,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
703,4.248292163618577,115149,7,351.0,3,4,1643,3,7.508787170634276,2,1,4,5,2,3,2,380,12.618182296357007,5,3.0,48,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
704,3.871201010907891,6240,8,176.0,4,4,1324,5,7.188412736496954,2,1,4,6,1,4,2,192,12.445089546000673,3,3.0,38,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
705,4.174387269895637,9018,7,0.0,4,4,728,5,7.283448228756631,3,1,4,8,1,4,2,100,12.09815330331068,0,2.5,24,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
706,4.248292163618577,7162,5,41.0,3,3,876,3,6.806829360392176,3,1,3,6,0,0,1,0,11.607326140391713,42,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
707,4.02535169073515,4130,3,0.0,4,3,270,4,6.591673732008658,2,1,3,5,0,0,0,0,10.858998997563564,5,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
708,4.189654742026425,8712,4,0.0,3,3,859,4,7.071573364211532,2,1,3,7,0,0,1,68,11.540307141711446,60,1.0,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
709,3.6888794541139363,4671,8,0.0,4,4,1228,4,7.113142108707088,2,1,4,5,1,4,2,168,12.14950229404178,19,3.0,120,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
710,4.0943445622221,9873,4,160.0,3,3,960,3,6.866933284461882,3,1,3,6,0,0,2,0,11.76756768334381,36,2.0,288,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
711,4.248292163618577,13517,6,289.0,4,3,725,5,7.2991214627108,3,1,4,6,0,0,2,0,11.779128505744886,5,2.5,44,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
